,pm25,pm10,temp,rh,co,Date
291,111.400074,243.5795434,27.35663523,64.86245224,0.380337157,22-11-2020 22:00
292,124.8374105,252.3627361,26.80252171,67.37223133,0.390797333,22-11-2020 23:00
293,85.62703352,166.0621495,26.18723934,66.41704092,0.366936777,23-11-2020 00:00
294,89.30829912,176.0947102,25.77946366,67.1762041,0.371648331,23-11-2020 01:00
295,103.23457,199.1278346,25.50149286,69.51492574,0.373290921,23-11-2020 02:00
296,93.64462715,169.8548295,24.98492161,70.43188923,0.368383242,23-11-2020 03:00
297,85.91402683,155.2197728,24.81432402,71.84089118,0.366246536,23-11-2020 04:00
298,111.0038913,199.6832846,24.81433907,74.24940724,0.371514647,23-11-2020 05:00
299,90.53720003,194.6700436,24.81434223,70.9917322,0.391557773,23-11-2020 06:00
300,99.55365667,219.8206402,25.5149941,67.35359791,0.38120331,23-11-2020 07:00
301,74.39197322,165.9544212,29.3488274,54.6772149,0.355867508,23-11-2020 08:00
302,85.32248833,214.4886409,34.39670363,42.79526702,0.386491114,23-11-2020 09:00
303,75.36933674,169.4317267,38.38985033,34.57463678,0.328851224,23-11-2020 10:00
304,61.41351034,166.9850446,40.44448585,27.23237424,0.326597938,23-11-2020 11:00
305,28.26893698,90.72285391,40.10409256,23.75485077,0.320397323,23-11-2020 12:00
306,15.06983106,60.96825399,41.14389306,20.2909564,0.323220432,23-11-2020 13:00
307,11.62301884,45.89694734,40.66250848,19.47048225,0.293703187,23-11-2020 14:00
308,13.3756643,53.17975547,39.00448932,20.71591028,0.27990818,23-11-2020 15:00
309,21.42120026,94.54268882,35.84357357,25.61258122,0.266631118,23-11-2020 16:00
310,27.93103672,94.00618311,31.91337312,32.19965155,0.241838024,23-11-2020 17:00
311,45.92241359,129.6647477,29.81682853,42.39915532,0.289496171,23-11-2020 18:00
312,54.0554423,136.1020698,28.98714511,48.47873561,0.330687598,23-11-2020 19:00
313,59.3168021,141.8994591,28.34136883,53.93152545,0.350869594,23-11-2020 20:00
314,87.18783562,205.766554,27.88692809,57.08534139,0.371894806,23-11-2020 21:00
315,83.48782664,200.6823871,27.25909344,58.36240563,0.365242492,23-11-2020 22:00
316,84.26711586,185.240657,26.87292627,61.06837248,0.367784226,23-11-2020 23:00
317,85.36259744,180.0435634,26.29164174,64.02672937,0.365348408,24-11-2020 00:00
318,93.31301509,174.8169649,26.11986081,66.61586647,0.327807248,24-11-2020 01:00
319,164.8284419,286.5311473,25.50149047,69.55159311,0.307346788,24-11-2020 02:00
320,131.9584508,226.544253,25.50149234,69.44226208,0.274432123,24-11-2020 03:00
321,136.2764445,229.9517672,25.50149199,69.2768278,0.333816724,24-11-2020 04:00
322,157.6491506,284.0096972,25.0708734,69.18755822,0.350458194,24-11-2020 05:00
323,103.6149594,201.745052,24.81443945,68.75467802,0.345837508,24-11-2020 06:00
